fixture_foundation_id,instance_index,class_path,x_cm,y_cm,z_cm,east_m,north_m,origin_elevation_m,foundation_height_m,top_elevation_m,quat_x,quat_y,quat_z,quat_w,scale_x,scale_y,scale_z,recipe_path,save_build
fnd_0130,652,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-31199.99999513282,-500.0,-1640.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0131,653,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-30399.99999513282,-500.0,-1640.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0132,654,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-29599.99999513282,-500.0,-1640.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0133,655,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-34399.99999513282,-500.0,-1648.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0134,656,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-34399.99999513282,-500.0,-1656.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0135,657,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-34399.99999513282,-500.0,-1664.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0136,658,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-34399.99999513282,-500.0,-1672.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0137,659,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-34399.99999513282,-500.0,-1680.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0138,660,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-34399.99999513282,-500.0,-1688.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0139,661,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-34399.99999513282,-500.0,-1696.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0140,662,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-34399.99999513282,-500.0,-1704.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0141,663,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-34399.99999513282,-500.0,-1712.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0142,664,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-33599.99999513282,-500.0,-1648.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0143,665,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-33599.99999513282,-500.0,-1656.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0144,666,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-33599.99999513282,-500.0,-1664.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0145,667,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-33599.99999513282,-500.0,-1672.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0146,668,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-33599.99999513282,-500.0,-1680.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0147,669,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-33599.99999513282,-500.0,-1688.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0148,670,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-33599.99999513282,-500.0,-1696.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0149,671,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-33599.99999513282,-500.0,-1704.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0150,672,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-33599.99999513282,-500.0,-1712.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0151,673,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-32799.99999513282,-500.0,-1648.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0152,674,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-32799.99999513282,-500.0,-1656.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0153,675,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-32799.99999513282,-500.0,-1664.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0154,676,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-32799.99999513282,-500.0,-1672.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0155,677,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-32799.99999513282,-500.0,-1680.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0156,678,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-32799.99999513282,-500.0,-1688.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0157,679,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-32799.99999513282,-500.0,-1696.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0158,680,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-32799.99999513282,-500.0,-1704.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0159,681,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-32799.99999513282,-500.0,-1712.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0160,682,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-31999.99999513282,-500.0,-1648.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0161,683,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-31999.99999513282,-500.0,-1656.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0162,684,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-31999.99999513282,-500.0,-1664.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0163,685,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-31999.99999513282,-500.0,-1672.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0164,686,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-31999.99999513282,-500.0,-1680.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0165,687,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-31999.99999513282,-500.0,-1688.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0166,688,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-31999.99999513282,-500.0,-1696.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0167,689,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-31999.99999513282,-500.0,-1704.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0168,690,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-31999.99999513282,-500.0,-1712.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0169,691,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-31199.99999513282,-500.0,-1648.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0170,692,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-31199.99999513282,-500.0,-1656.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0171,693,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-31199.99999513282,-500.0,-1664.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0172,694,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-31199.99999513282,-500.0,-1672.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0173,695,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-31199.99999513282,-500.0,-1680.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0174,696,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-31199.99999513282,-500.0,-1688.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0175,697,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-31199.99999513282,-500.0,-1696.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0176,698,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-31199.99999513282,-500.0,-1704.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0177,699,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-31199.99999513282,-500.0,-1712.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0178,700,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-30399.99999513282,-500.0,-1648.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0179,701,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-30399.99999513282,-500.0,-1656.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0180,702,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-30399.99999513282,-500.0,-1664.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0181,703,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-30399.99999513282,-500.0,-1672.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0182,704,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-30399.99999513282,-500.0,-1680.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0183,705,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-30399.99999513282,-500.0,-1688.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0184,706,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-30399.99999513282,-500.0,-1696.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0185,707,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-30399.99999513282,-500.0,-1704.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0186,708,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-30399.99999513282,-500.0,-1712.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0187,709,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-29599.99999513282,-500.0,-1648.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0188,710,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-29599.99999513282,-500.0,-1656.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0189,711,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-29599.99999513282,-500.0,-1664.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0190,712,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-29599.99999513282,-500.0,-1672.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0191,713,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-29599.99999513282,-500.0,-1680.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0192,714,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-29599.99999513282,-500.0,-1688.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0193,715,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-29599.99999513282,-500.0,-1696.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0194,716,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-29599.99999513282,-500.0,-1704.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
