fixture_foundation_id,instance_index,class_path,x_cm,y_cm,z_cm,east_m,north_m,origin_elevation_m,foundation_height_m,top_elevation_m,quat_x,quat_y,quat_z,quat_w,scale_x,scale_y,scale_z,recipe_path,save_build,terrain_elevation_m,terrain_provenance_code,terrain_provenance_name,top_clearance_m,is_component_edge,is_ground_surface_sample,is_cliff_or_overhead_top_surface
fnd_0115,637,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-31199.99999513282,-500.0,-1624.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.599999904632568,1,landscape,2.5999999046325684,False,True,False
fnd_0116,638,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-31999.99999513282,-500.0,-1624.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.199999809265137,1,landscape,3.1999998092651367,False,True,False
fnd_0117,639,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-32799.99999513282,-500.0,-1624.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,False,True,False
fnd_0118,640,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-33599.99999513282,-500.0,-1624.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
fnd_0119,641,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-34399.99999513282,-500.0,-1624.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,False,True,False
fnd_0120,642,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-30399.99999513282,-500.0,-1632.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.5,1,landscape,2.5,False,True,False
fnd_0121,643,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-31199.99999513282,-500.0,-1632.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.599999904632568,1,landscape,2.5999999046325684,False,True,False
fnd_0122,644,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-31999.99999513282,-500.0,-1632.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.699999809265137,1,landscape,2.6999998092651367,False,True,False
fnd_0123,645,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-32799.99999513282,-500.0,-1632.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0124,646,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-33599.99999513282,-500.0,-1632.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0125,647,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-34399.99999513282,-500.0,-1632.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,1.0,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0126,648,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-34399.99999513282,-500.0,-1640.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0127,649,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-33599.99999513282,-500.0,-1640.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0128,650,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-32799.99999513282,-500.0,-1640.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
fnd_0129,651,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-31999.99999513282,-500.0,-1640.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.800000190734863,1,landscape,2.8000001907348633,False,True,False
fnd_0130,652,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-31199.99999513282,-500.0,-1640.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.599999904632568,1,landscape,2.5999999046325684,False,True,False
fnd_0131,653,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-30399.99999513282,-500.0,-1640.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.599999904632568,1,landscape,2.5999999046325684,False,True,False
fnd_0132,654,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-29599.99999513282,-500.0,-1640.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.5,1,landscape,2.5,True,True,False
fnd_0133,655,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-34399.99999513282,-500.0,-1648.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0134,656,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-34399.99999513282,-500.0,-1656.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0135,657,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-34399.99999513282,-500.0,-1664.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,True,True,False
fnd_0136,658,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-34399.99999513282,-500.0,-1672.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,True,True,False
fnd_0137,659,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-34399.99999513282,-500.0,-1680.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,True,True,False
fnd_0138,660,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-34399.99999513282,-500.0,-1688.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,True,True,False
fnd_0139,661,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-34399.99999513282,-500.0,-1696.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,True,True,False
fnd_0140,662,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-34399.99999513282,-500.0,-1704.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,True,True,False
fnd_0141,663,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-34399.99999513282,-500.0,-1712.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,True,True,False
fnd_0142,664,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-33599.99999513282,-500.0,-1648.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.0,1,landscape,3.0,False,True,False
fnd_0143,665,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-33599.99999513282,-500.0,-1656.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0144,666,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-33599.99999513282,-500.0,-1664.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0145,667,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-33599.99999513282,-500.0,-1672.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0146,668,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-33599.99999513282,-500.0,-1680.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.699999809265137,1,landscape,3.6999998092651367,False,True,False
fnd_0147,669,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-33599.99999513282,-500.0,-1688.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-7.199999809265137,1,landscape,4.199999809265137,False,True,False
fnd_0148,670,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-33599.99999513282,-500.0,-1696.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,False,True,False
fnd_0149,671,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-33599.99999513282,-500.0,-1704.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.699999809265137,1,landscape,3.6999998092651367,False,True,False
fnd_0150,672,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-33599.99999513282,-500.0,-1712.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.5,1,landscape,3.5,True,True,False
fnd_0151,673,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-32799.99999513282,-500.0,-1648.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0152,674,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-32799.99999513282,-500.0,-1656.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0153,675,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-32799.99999513282,-500.0,-1664.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.199999809265137,1,landscape,3.1999998092651367,False,True,False
fnd_0154,676,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-32799.99999513282,-500.0,-1672.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0155,677,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-32799.99999513282,-500.0,-1680.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,False,True,False
fnd_0156,678,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-32799.99999513282,-500.0,-1688.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.800000190734863,1,landscape,3.8000001907348633,False,True,False
fnd_0157,679,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-32799.99999513282,-500.0,-1696.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0158,680,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-32799.99999513282,-500.0,-1704.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0159,681,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-32799.99999513282,-500.0,-1712.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-7.099999904632568,1,landscape,4.099999904632568,True,True,False
fnd_0160,682,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-31999.99999513282,-500.0,-1648.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
fnd_0161,683,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-31999.99999513282,-500.0,-1656.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0162,684,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-31999.99999513282,-500.0,-1664.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.199999809265137,1,landscape,3.1999998092651367,False,True,False
fnd_0163,685,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-167200.0,-31999.99999513282,-500.0,-1672.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
fnd_0164,686,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168000.0,-31999.99999513282,-500.0,-1680.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0165,687,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-168800.0,-31999.99999513282,-500.0,-1688.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0166,688,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-169600.0,-31999.99999513282,-500.0,-1696.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.300000190734863,1,landscape,3.3000001907348633,False,True,False
fnd_0167,689,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-170400.0,-31999.99999513282,-500.0,-1704.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,False,True,False
fnd_0168,690,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-171200.0,-31999.99999513282,-500.0,-1712.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.400000095367432,1,landscape,3.4000000953674316,True,True,False
fnd_0169,691,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164800.0,-31199.99999513282,-500.0,-1648.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-5.900000095367432,1,landscape,2.9000000953674316,False,True,False
fnd_0170,692,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-165600.0,-31199.99999513282,-500.0,-1656.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.099999904632568,1,landscape,3.0999999046325684,False,True,False
fnd_0171,693,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-166400.0,-31199.99999513282,-500.0,-1664.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094,-6.599999904632568,1,landscape,3.5999999046325684,False,True,False
