recipe_id,display_name,is_alternate,manufacturing_duration_sec,manual_manufacturing_multiplier,gameplay_tags,full_name,producer_count,game_build_id,source_id
Recipe_Alternate_Wire_1_C,Alternate: Iron Wire,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Wire_1.Recipe_Alternate_Wire_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_UraniumCell_1_C,Alternate: Infused Uranium Cell,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_UraniumCell_1.Recipe_Alternate_UraniumCell_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_TurboMotor_1_C,Alternate: Turbo Electric Motor,true,64.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_TurboMotor_1.Recipe_Alternate_TurboMotor_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Stator_C,Alternate: Quickwire Stator,true,15.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Stator.Recipe_Alternate_Stator_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Silica_C,Alternate: Cheap Silica,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Silica.Recipe_Alternate_Silica_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Screw_2_C,Alternate: Steel Screws,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Screw_2.Recipe_Alternate_Screw_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Screw_C,Alternate: Cast Screws,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Screw.Recipe_Alternate_Screw_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Rotor_C,Alternate: Steel Rotor,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Rotor.Recipe_Alternate_Rotor_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_EncasedIndustrialBeam_C,Alternate: Encased Industrial Pipe,true,15.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_EncasedIndustrialBeam.Recipe_Alternate_EncasedIndustrialBeam_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ReinforcedIronPlate_2_C,Alternate: Stitched Iron Plate,true,32.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_ReinforcedIronPlate_2.Recipe_Alternate_ReinforcedIronPlate_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ReinforcedIronPlate_1_C,Alternate: Bolted Iron Plate,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_ReinforcedIronPlate_1.Recipe_Alternate_ReinforcedIronPlate_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_RadioControlUnit_1_C,Alternate: Radio Connection Unit,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_RadioControlUnit_1.Recipe_Alternate_RadioControlUnit_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Quickwire_C,Alternate: Fused Quickwire,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Quickwire.Recipe_Alternate_Quickwire_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Plastic_1_C,Alternate: Recycled Plastic,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Plastic_1.Recipe_Alternate_Plastic_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_NuclearFuelRod_1_C,Alternate: Uranium Fuel Unit,true,300.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_NuclearFuelRod_1.Recipe_Alternate_NuclearFuelRod_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Motor_1_C,Alternate: Rigor Motor,true,48.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Motor_1.Recipe_Alternate_Motor_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ModularFrame_C,Alternate: Steeled Frame,true,60.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_ModularFrame.Recipe_Alternate_ModularFrame_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IngotSteel_2_C,Alternate: Compacted Steel Ingot,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_IngotSteel_2.Recipe_Alternate_IngotSteel_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IngotSteel_1_C,Alternate: Solid Steel Ingot,true,3.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_IngotSteel_1.Recipe_Alternate_IngotSteel_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IngotIron_C,Alternate: Iron Alloy Ingot,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_IngotIron.Recipe_Alternate_IngotIron_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HighSpeedConnector_C,Alternate: Silicon High-Speed Connector,true,40.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_HighSpeedConnector.Recipe_Alternate_HighSpeedConnector_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ModularFrameHeavy_C,Alternate: Heavy Encased Frame,true,64.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_ModularFrameHeavy.Recipe_Alternate_ModularFrameHeavy_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HeatSink_1_C,Alternate: Heat Exchanger,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_HeatSink_1.Recipe_Alternate_HeatSink_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Gunpowder_1_C,Alternate: Fine Black Powder,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Gunpowder_1.Recipe_Alternate_Gunpowder_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ElectromagneticControlRod_1_C,Alternate: Electromagnetic Connection Rod,true,15.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_ElectromagneticControlRod_1.Recipe_Alternate_ElectromagneticControlRod_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CrystalOscillator_C,Alternate: Insulated Crystal Oscillator,true,32.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_CrystalOscillator.Recipe_Alternate_CrystalOscillator_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Concrete_C,Alternate: Fine Concrete,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Concrete.Recipe_Alternate_Concrete_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Computer_2_C,Alternate: Crystal Computer,true,36.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Computer_2.Recipe_Alternate_Computer_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Computer_1_C,Alternate: Caterium Computer,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Computer_1.Recipe_Alternate_Computer_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CircuitBoard_2_C,Alternate: Caterium Circuit Board,true,48.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_CircuitBoard_2.Recipe_Alternate_CircuitBoard_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CircuitBoard_1_C,Alternate: Silicon Circuit Board,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_CircuitBoard_1.Recipe_Alternate_CircuitBoard_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Cable_2_C,Alternate: Quickwire Cable,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Cable_2.Recipe_Alternate_Cable_2_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Cable_1_C,Alternate: Insulated Cable,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/Parts/Recipe_Alternate_Cable_1.Recipe_Alternate_Cable_1_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Silica_Distilled_C,Alternate: Distilled Silica,true,6.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_Silica_Distilled.Recipe_Alternate_Silica_Distilled_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Quartz_Purified_C,Alternate: Quartz Purification,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_Quartz_Purified.Recipe_Alternate_Quartz_Purified_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_Quartz_Fused_C,Alternate: Fused Quartz Crystal,true,20.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_Quartz_Fused.Recipe_Alternate_Quartz_Fused_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IronIngot_Leached_C,Alternate: Leached Iron Ingot,true,6.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_IronIngot_Leached.Recipe_Alternate_IronIngot_Leached_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_IronIngot_Basic_C,Alternate: Basic Iron Ingot,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_IronIngot_Basic.Recipe_Alternate_IronIngot_Basic_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CopperIngot_Tempered_C,Alternate: Tempered Copper Ingot,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_CopperIngot_Tempered.Recipe_Alternate_CopperIngot_Tempered_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CopperIngot_Leached_C,Alternate: Leached Copper Ingot,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_CopperIngot_Leached.Recipe_Alternate_CopperIngot_Leached_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CateriumIngot_Tempered_C,Alternate: Tempered Caterium Ingot,true,8.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_CateriumIngot_Tempered.Recipe_Alternate_CateriumIngot_Tempered_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CateriumIngot_Leached_C,Alternate: Leached Caterium Ingot,true,10.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9_Ingots/Recipe_Alternate_CateriumIngot_Leached.Recipe_Alternate_CateriumIngot_Leached_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelPipe_Molded_C,Alternate: Molded Steel Pipe,true,6.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_SteelPipe_Molded.Recipe_Alternate_SteelPipe_Molded_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelPipe_Iron_C,Alternate: Iron Pipe,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_SteelPipe_Iron.Recipe_Alternate_SteelPipe_Iron_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelCastedPlate_C,Alternate: Steel Cast Plate,true,4.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_SteelCastedPlate.Recipe_Alternate_SteelCastedPlate_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelBeam_Molded_C,Alternate: Molded Beam,true,12.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_SteelBeam_Molded.Recipe_Alternate_SteelBeam_Molded_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelBeam_Aluminum_C,Alternate: Aluminum Beam,true,8.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_SteelBeam_Aluminum.Recipe_Alternate_SteelBeam_Aluminum_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_AluminumRod_C,Alternate: Aluminum Rod,true,8.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_AluminumRod.Recipe_Alternate_AluminumRod_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_AILimiter_Plastic_C,Alternate: Plastic AI Limiter,true,15.0,99.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update9/Recipe_Alternate_AILimiter_Plastic.Recipe_Alternate_AILimiter_Plastic_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_TurboPressureMotor_C,Alternate: Turbo Pressure Motor,true,32.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_TurboPressureMotor.Recipe_Alternate_TurboPressureMotor_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_TurboBlendFuel_C,Alternate: Turbo Blend Fuel,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_TurboBlendFuel.Recipe_Alternate_TurboBlendFuel_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SuperStateComputer_C,Alternate: Super-State Computer,true,25.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_SuperStateComputer.Recipe_Alternate_SuperStateComputer_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SloppyAlumina_C,Alternate: Sloppy Alumina,true,3.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_SloppyAlumina.Recipe_Alternate_SloppyAlumina_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_RadioControlSystem_C,Alternate: Radio Control System,true,40.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_RadioControlSystem.Recipe_Alternate_RadioControlSystem_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PlutoniumFuelUnit_C,Alternate: Plutonium Fuel Unit,true,120.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_PlutoniumFuelUnit.Recipe_Alternate_PlutoniumFuelUnit_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_OCSupercomputer_C,Alternate: OC Supercomputer,true,20.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_OCSupercomputer.Recipe_Alternate_OCSupercomputer_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_InstantScrap_C,Alternate: Instant Scrap,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_InstantScrap.Recipe_Alternate_InstantScrap_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_InstantPlutoniumCell_C,Alternate: Instant Plutonium Cell,true,120.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_InstantPlutoniumCell.Recipe_Alternate_InstantPlutoniumCell_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_HeatFusedFrame_C,Alternate: Heat-Fused Frame,true,20.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_HeatFusedFrame.Recipe_Alternate_HeatFusedFrame_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_FertileUranium_C,Alternate: Fertile Uranium,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_FertileUranium.Recipe_Alternate_FertileUranium_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ElectricMotor_C,Alternate: Electric Motor,true,16.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_ElectricMotor.Recipe_Alternate_ElectricMotor_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_DilutedFuel_C,Alternate: Diluted Fuel,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_DilutedFuel.Recipe_Alternate_DilutedFuel_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_CoolingDevice_C,Alternate: Cooling Device,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_CoolingDevice.Recipe_Alternate_CoolingDevice_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_ClassicBattery_C,Alternate: Classic Battery,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_ClassicBattery.Recipe_Alternate_ClassicBattery_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_AutomatedMiner_C,Alternate: Automated Miner,true,60.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_AutomatedMiner.Recipe_Alternate_AutomatedMiner_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_AlcladCasing_C,Alternate: Alclad Casing,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update4/Recipe_Alternate_AlcladCasing.Recipe_Alternate_AlcladCasing_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_WetConcrete_C,Alternate: Wet Concrete,true,3.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_WetConcrete.Recipe_Alternate_WetConcrete_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_TurboHeavyFuel_C,Alternate: Turbo Heavy Fuel,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_TurboHeavyFuel.Recipe_Alternate_TurboHeavyFuel_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelRod_C,Alternate: Steel Rod,true,5.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_SteelRod.Recipe_Alternate_SteelRod_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteelCanister_C,Alternate: Steel Canister,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_SteelCanister.Recipe_Alternate_SteelCanister_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_SteamedCopperSheet_C,Alternate: Steamed Copper Sheet,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_SteamedCopperSheet.Recipe_Alternate_SteamedCopperSheet_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_RubberConcrete_C,Alternate: Rubber Concrete,true,6.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_RubberConcrete.Recipe_Alternate_RubberConcrete_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_RecycledRubber_C,Alternate: Recycled Rubber,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_RecycledRubber.Recipe_Alternate_RecycledRubber_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PureQuartzCrystal_C,Alternate: Pure Quartz Crystal,true,8.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PureQuartzCrystal.Recipe_Alternate_PureQuartzCrystal_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PureIronIngot_C,Alternate: Pure Iron Ingot,true,12.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PureIronIngot.Recipe_Alternate_PureIronIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PureCopperIngot_C,Alternate: Pure Copper Ingot,true,24.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PureCopperIngot.Recipe_Alternate_PureCopperIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Alternate_PureCateriumIngot_C,Alternate: Pure Caterium Ingot,true,5.0,1.000000,"(GameplayTags=((TagName=""Recipe.Part"")))",BlueprintGeneratedClass /Game/FactoryGame/Recipes/AlternateRecipes/New_Update3/Recipe_Alternate_PureCateriumIngot.Recipe_Alternate_PureCateriumIngot_C,1,docs_a81d250e96aa,local_game_docs_en_us
