recipe_id,display_name,building_class,building_display_name,produced_amount,ingredient_count,gameplay_tags,full_name,game_build_id,source_id
Recipe_Pillar_Small_Frame_C,Small Frame Pillar,Desc_Pillar_Small_Frame_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Pillars/Recipe_Pillar_Small_Frame.Recipe_Pillar_Small_Frame_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Pillar_Small_Metal_C,Small Metal Pillar,Desc_Pillar_Small_Metal_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Pillars/Recipe_Pillar_Small_Metal.Recipe_Pillar_Small_Metal_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeHyperStart_C,Hypertube Entrance,Desc_PipeHyperStart_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipe_PipeHyperStart.Recipe_PipeHyperStart_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeHyperSupport_C,Hypertube Support,Desc_PipeHyperSupport_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeHyperSupport.Recipe_PipeHyperSupport_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeHyper_C,Hypertube,Desc_PipeHyper_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeHyper.Recipe_PipeHyper_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeStorageTank_C,Fluid Buffer,Desc_PipeStorageTank_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeStorageTank.Recipe_PipeStorageTank_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeSupportStackable_C,Stackable Pipeline Support,Desc_PipeSupportStackable_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeSupportStackable.Recipe_PipeSupportStackable_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeSupportWallHole_C,Pipeline Wall Hole,Desc_PipelineSupportWallHole_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeSupportWallHole.Recipe_PipeSupportWallHole_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeSupportWall_C,Pipeline Wall Support,Desc_PipelineSupportWall_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeSupportWall.Recipe_PipeSupportWall_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipeSupport_C,Pipeline Support,Desc_PipelineSupport_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipeSupport.Recipe_PipeSupport_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelineJunction_Cross_C,Pipeline Junction,Desc_PipelineJunction_Cross_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelineJunction_Cross.Recipe_PipelineJunction_Cross_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelineJunction_T_C,Pipeline T-Junction,Desc_PipelineJunction_T_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelineJunction_T.Recipe_PipelineJunction_T_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelineMK2_C,Pipeline Mk.2,Desc_PipelineMK2_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelineMK2.Recipe_PipelineMK2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelineMK2_NoIndicator_C,Clean Pipeline Mk.2,Desc_PipelineMK2_NoIndicator_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelineMK2_NoIndicator.Recipe_PipelineMK2_NoIndicator_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelinePumpMK2_C,Pipeline Pump Mk.2,,,0,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelinePumpMK2.Recipe_PipelinePumpMK2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PipelinePump_C,Pipeline Pump Mk.1,Desc_PipelinePump_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PipelinePump.Recipe_PipelinePump_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Pipeline_C,Pipeline Mk.1,Desc_Pipeline_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_Pipeline.Recipe_Pipeline_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Pipeline_NoIndicator_C,Clean Pipeline Mk.1,Desc_Pipeline_NoIndicator_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_Pipeline_NoIndicator.Recipe_Pipeline_NoIndicator_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PortalPotty_C,SPWN,Desc_PortalPotty_C,,1,4,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Factory/PortalPotty/Recipe_PortalPotty.Recipe_PortalPotty_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PortalSatellite_C,Satellite Portal,Desc_PortalSatellite_C,,1,4,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PortalSatellite.Recipe_PortalSatellite_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_Portal_C,Main Portal,Desc_Portal_C,,1,5,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_Portal.Recipe_Portal_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerLine_C,Power Line,Desc_PowerLine_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerLine.Recipe_PowerLine_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleMk1_C,Power Pole Mk.1,Desc_PowerPoleMk1_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleMk1.Recipe_PowerPoleMk1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleMk2_C,Power Pole Mk.2,Desc_PowerPoleMk2_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleMk2.Recipe_PowerPoleMk2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleMk3_C,Power Pole Mk.3,Desc_PowerPoleMk3_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleMk3.Recipe_PowerPoleMk3_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWallDoubleMk2_C,Double Wall Outlet Mk.2,Desc_PowerPoleWallDoubleMk2_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWallDoubleMk2.Recipe_PowerPoleWallDoubleMk2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWallDoubleMk3_C,Double Wall Outlet Mk.3,Desc_PowerPoleWallDoubleMk3_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWallDoubleMk3.Recipe_PowerPoleWallDoubleMk3_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWallDouble_C,Double Wall Outlet Mk.1,Desc_PowerPoleWallDouble_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWallDouble.Recipe_PowerPoleWallDouble_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWallMk2_C,Wall Outlet Mk.2,Desc_PowerPoleWallMk2_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWallMk2.Recipe_PowerPoleWallMk2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWallMk3_C,Wall Outlet Mk.3,Desc_PowerPoleWallMk3_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWallMk3.Recipe_PowerPoleWallMk3_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerPoleWall_C,Wall Outlet Mk.1,Desc_PowerPoleWall_C,,1,2,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerPoleWall.Recipe_PowerPoleWall_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerStorageMk1_C,Power Storage,Desc_PowerStorageMk1_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerStorageMk1.Recipe_PowerStorageMk1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerSwitch_C,Power Switch,Desc_PowerSwitch_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerSwitch.Recipe_PowerSwitch_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerTowerPlatform_C,Power Tower Platform,Desc_PowerTowerPlatform_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerTowerPlatform.Recipe_PowerTowerPlatform_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PowerTower_C,Power Tower,Desc_PowerTower_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PowerTower.Recipe_PowerTower_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_PriorityPowerSwitch_C,Priority Power Switch,Desc_PriorityPowerSwitch_C,,1,3,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_PriorityPowerSwitch.Recipe_PriorityPowerSwitch_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuantumEncoder_C,Quantum Encoder,Desc_QuantumEncoder_C,,1,5,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Recipe_QuantumEncoder.Recipe_QuantumEncoder_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeCorner_01_C,Inner Corner Quarter Pipe,Desc_QuarterPipeCorner_01_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipeCorner_01.Recipe_QuarterPipeCorner_01_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeCorner_02_C,Inverted Inner Corner Quarter Pipe,Desc_QuarterPipeCorner_02_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipeCorner_02.Recipe_QuarterPipeCorner_02_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeCorner_03_C,Outer Corner Quarter Pipe,Desc_QuarterPipeCorner_03_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipeCorner_03.Recipe_QuarterPipeCorner_03_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeCorner_04_C,Inverted Outer Corner Quarter Pipe,Desc_QuarterPipeCorner_04_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_QuarterPipeCorner_04.Recipe_QuarterPipeCorner_04_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeInCorner_Asphalt_8x4_C,Inner Corner Quarter Pipe,Desc_QuarterPipeInCorner_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeInCorner_Asphalt_8x4.Recipe_QuarterPipeInCorner_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeInCorner_ConcretePolished_8x4_C,Inner Corner Quarter Pipe,Desc_QuarterPipeInCorner_ConcretePolished_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeInCorner_ConcretePolished_8x4.Recipe_QuarterPipeInCorner_ConcretePolished_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeInCorner_Concrete_8x4_C,Inner Corner Quarter Pipe,Desc_QuarterPipeInCorner_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeInCorner_Concrete_8x4.Recipe_QuarterPipeInCorner_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeInCorner_Grip_8x4_C,Inner Corner Quarter Pipe,Desc_QuarterPipeInCorner_Grip_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeInCorner_Grip_8x4.Recipe_QuarterPipeInCorner_Grip_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Asphalt_8x1_C,Inner Corner Extension (1 m),Desc_QuarterPipeMiddleInCorner_Asphalt_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleInCorner_Asphalt_8x1.Recipe_QuarterPipeMiddleInCorner_Asphalt_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Asphalt_8x2_C,Inner Corner Extension (2 m),Desc_QuarterPipeMiddleInCorner_Asphalt_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleInCorner_Asphalt_8x2.Recipe_QuarterPipeMiddleInCorner_Asphalt_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Asphalt_8x4_C,Inner Corner Extension (4 m),Desc_QuarterPipeMiddleInCorner_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleInCorner_Asphalt_8x4.Recipe_QuarterPipeMiddleInCorner_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Concrete_8x1_C,Inner Corner Extension (1 m),Desc_QuarterPipeMiddleInCorner_Concrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleInCorner_Concrete_8x1.Recipe_QuarterPipeMiddleInCorner_Concrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Concrete_8x2_C,Inner Corner Extension (2 m),Desc_QuarterPipeMiddleInCorner_Concrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleInCorner_Concrete_8x2.Recipe_QuarterPipeMiddleInCorner_Concrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Concrete_8x4_C,Inner Corner Extension (4 m),Desc_QuarterPipeMiddleInCorner_Concrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleInCorner_Concrete_8x4.Recipe_QuarterPipeMiddleInCorner_Concrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Ficsit_8x1_C,Inner Corner Extension (1 m),Desc_QuarterPipeMiddleInCorner_Ficsit_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleInCorner_Ficsit_8x1.Recipe_QuarterPipeMiddleInCorner_Ficsit_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Ficsit_8x2_C,Inner Corner Extension (2 m),Desc_QuarterPipeMiddleInCorner_Ficsit_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleInCorner_Ficsit_8x2.Recipe_QuarterPipeMiddleInCorner_Ficsit_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Ficsit_8x4_C,Inner Corner Extension (4 m),Desc_QuarterPipeMiddleInCorner_Ficsit_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleInCorner_Ficsit_8x4.Recipe_QuarterPipeMiddleInCorner_Ficsit_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Grip_8x1_C,Inner Corner Extension (1 m),Desc_QuarterPipeMiddleInCorner_Grip_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleInCorner_Grip_8x1.Recipe_QuarterPipeMiddleInCorner_Grip_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Grip_8x2_C,Inner Corner Extension (2 m),Desc_QuarterPipeMiddleInCorner_Grip_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleInCorner_Grip_8x2.Recipe_QuarterPipeMiddleInCorner_Grip_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_Grip_8x4_C,Inner Corner Extension (4 m),Desc_QuarterPipeMiddleInCorner_Grip_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleInCorner_Grip_8x4.Recipe_QuarterPipeMiddleInCorner_Grip_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x1_C,Inner Corner Extension (1 m),Desc_QuarterPipeMiddleInCorner_PolishedConcrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x1.Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x2_C,Inner Corner Extension (2 m),Desc_QuarterPipeMiddleInCorner_PolishedConcrete_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x2.Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x4_C,Inner Corner Extension (4 m),Desc_QuarterPipeMiddleInCorner_PolishedConcrete_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x4.Recipe_QuarterPipeMiddleInCorner_PolishedConcrete_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x1_C,Outer Corner Extension (1 m),Desc_QuarterPipeMiddleOutCorner_Asphalt_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x1.Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x2_C,Outer Corner Extension (2 m),Desc_QuarterPipeMiddleOutCorner_Asphalt_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x2.Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x4_C,Outer Corner Extension (4 m),Desc_QuarterPipeMiddleOutCorner_Asphalt_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x4.Recipe_QuarterPipeMiddleOutCorner_Asphalt_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Concrete_4x1_C,Outer Corner Extension (1 m),Desc_QuarterPipeMiddleOutCorner_Concrete_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleOutCorner_Concrete_4x1.Recipe_QuarterPipeMiddleOutCorner_Concrete_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Concrete_4x2_C,Outer Corner Extension (2 m),Desc_QuarterPipeMiddleOutCorner_Concrete_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleOutCorner_Concrete_4x2.Recipe_QuarterPipeMiddleOutCorner_Concrete_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Concrete_4x4_C,Outer Corner Extension (4 m),Desc_QuarterPipeMiddleOutCorner_Concrete_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddleOutCorner_Concrete_4x4.Recipe_QuarterPipeMiddleOutCorner_Concrete_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x1_C,Outer Corner Extension (1 m),Desc_QuarterPipeMiddleOutCorner_Ficsit_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x1.Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x2_C,Outer Corner Extension (2 m),Desc_QuarterPipeMiddleOutCorner_Ficsit_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x2.Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x4_C,Outer Corner Extension (4 m),Desc_QuarterPipeMiddleOutCorner_Ficsit_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/FicsitSet/Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x4.Recipe_QuarterPipeMiddleOutCorner_Ficsit_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Grip_4x1_C,Outer Corner Extension (1 m),Desc_QuarterPipeMiddleOutCorner_Grip_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleOutCorner_Grip_4x1.Recipe_QuarterPipeMiddleOutCorner_Grip_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Grip_4x2_C,Outer Corner Extension (2 m),Desc_QuarterPipeMiddleOutCorner_Grip_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleOutCorner_Grip_4x2.Recipe_QuarterPipeMiddleOutCorner_Grip_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_Grip_4x4_C,Outer Corner Extension (4 m),Desc_QuarterPipeMiddleOutCorner_Grip_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/GripMetal/Recipe_QuarterPipeMiddleOutCorner_Grip_4x4.Recipe_QuarterPipeMiddleOutCorner_Grip_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x1_C,Outer Corner Extension (1 m),Desc_QuarterPipeMiddleOutCorner_PolishedConcrete_4x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x1.Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x2_C,Outer Corner Extension (2 m),Desc_QuarterPipeMiddleOutCorner_PolishedConcrete_4x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x2.Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x4_C,Outer Corner Extension (4 m),Desc_QuarterPipeMiddleOutCorner_PolishedConcrete_4x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/PolishedConcreteSet/Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x4.Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Asphalt_8x1_C,Half Foundation (1 m),Desc_QuarterPipeMiddle_Asphalt_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddle_Asphalt_8x1.Recipe_QuarterPipeMiddle_Asphalt_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Asphalt_8x2_C,Half Foundation (2 m),Desc_QuarterPipeMiddle_Asphalt_8x2_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddle_Asphalt_8x2.Recipe_QuarterPipeMiddle_Asphalt_8x2_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Asphalt_8x4_C,Half Foundation (4 m),Desc_QuarterPipeMiddle_Asphalt_8x4_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/AsphaltSet/Recipe_QuarterPipeMiddle_Asphalt_8x4.Recipe_QuarterPipeMiddle_Asphalt_8x4_C,docs_a81d250e96aa,local_game_docs_en_us
Recipe_QuarterPipeMiddle_Concrete_8x1_C,Half Foundation (1 m),Desc_QuarterPipeMiddle_Concrete_8x1_C,,1,1,(),BlueprintGeneratedClass /Game/FactoryGame/Buildable/Building/Foundation/ConcreteSet/Recipe_QuarterPipeMiddle_Concrete_8x1.Recipe_QuarterPipeMiddle_Concrete_8x1_C,docs_a81d250e96aa,local_game_docs_en_us
