schematic_id,display_name,schematic_type,tech_tier,time_to_complete_sec,dependencies_block_access,hidden_until_dependencies_met,include_in_builds,full_name,game_build_id,source_id
ResourceSink_BillboardSigns_C,Billboard Set,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/ResourceSink_BillboardSigns.ResourceSink_BillboardSigns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_BeamSet_Cables_C,Structural Cable Pack,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/ResourceSink_BeamSet_Cables.ResourceSink_BeamSet_Cables_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_BeamSet2_C,Beam Expansion Pack,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/ResourceSink_BeamSet2.ResourceSink_BeamSet2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_BeamSet_C,Structural Beam Pack,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/ResourceSink_BeamSet.ResourceSink_BeamSet_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Zones_FoundationPatterns_C,Factory Zone Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Zones_FoundationPatterns.ResourceSink_Zones_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_UnPainted_PaintFinish_C,Unpainted Finish,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_UnPainted_PaintFinish.ResourceSink_UnPainted_PaintFinish_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Pathways_FoundationPatterns_C,Pathway Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Pathways_FoundationPatterns.ResourceSink_Pathways_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Number_FoundationPatterns_C,Number Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Number_FoundationPatterns.ResourceSink_Number_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_IconsTransport_FoundationPatterns_C,Transportation Icon Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_IconsTransport_FoundationPatterns.ResourceSink_IconsTransport_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_IconsFactory_FoundationPatterns_C,Factory Icon Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_IconsFactory_FoundationPatterns.ResourceSink_IconsFactory_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_FullLines_FoundationPatterns_C,Solid Line Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_FullLines_FoundationPatterns.ResourceSink_FullLines_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_DotLines_FoundationPatterns_C,Dotted Line Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_DotLines_FoundationPatterns.ResourceSink_DotLines_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Copper_PaintFinish_C,Copper Paint Finish,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Copper_PaintFinish.ResourceSink_Copper_PaintFinish_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Chrome_PaintFinish_C,Chrome Paint Finish,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Chrome_PaintFinish.ResourceSink_Chrome_PaintFinish_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Caterium_PaintFinish_C,Caterium Paint Finish,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Caterium_PaintFinish.ResourceSink_Caterium_PaintFinish_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CarbonSteel_PaintFinish_C,Carbon Steel Finish,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_CarbonSteel_PaintFinish.ResourceSink_CarbonSteel_PaintFinish_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Arrows_FoundationPatterns_C,Arrow Patterns,EST_ResourceSink,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/ResourceSink_Arrows_FoundationPatterns.ResourceSink_Arrows_FoundationPatterns_C,docs_a81d250e96aa,local_game_docs_en_us
CBG_PatternRemoval_C,Pattern Removal,EST_Custom,1,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Patterns/CBG_PatternRemoval.CBG_PatternRemoval_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_4_1_C,Radio Signal Scanning,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_4_1.Research_Quartz_4_1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_3_2_1_C,Discontinued - Nobelisk Explosives,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_3_2_1.Research_Sulfur_3_2_1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-5-1_C,Particle Enrichment 2,EST_Custom,8,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-5-1.Schematic_8-5-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-5_C,Particle Enrichment,EST_Milestone,8,1200.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-5.Schematic_8-5_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Purchasable_HardDrive_C,Hard Drive,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/ResourceSink_Purchasable_HardDrive.ResourceSink_Purchasable_HardDrive_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-2_C,Logistics Mk.5,EST_Milestone,7,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-2.Schematic_7-2_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-1-1_C,Matter Conversion - Background Unlocks,EST_Custom,9,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-1-1.Schematic_9-1-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-1_C,Matter Conversion,EST_Milestone,9,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-1.Schematic_9-1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_TimeCrystal_C,Time Crystal,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_TimeCrystal.ResourceSink_TimeCrystal_C,docs_a81d250e96aa,local_game_docs_en_us
Research_PowerSlugs_6_C,Synthetic Power Shards,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/PowerSlugs_RS/Research_PowerSlugs_6.Research_PowerSlugs_6_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SyntheticPowerShard_C,Synthetic Power Shard,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_SyntheticPowerShard.ResourceSink_SyntheticPowerShard_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_9-2_C,Quantum Encoding,EST_Milestone,9,1200.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_9-2.Schematic_9-2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SuperPositionOscillator_C,Superposition Oscillator,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_SuperPositionOscillator.ResourceSink_SuperPositionOscillator_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_RocketFuel_C,Rocket Fuel,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_RocketFuel.Research_Sulfur_RocketFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RocketFuel_C,Packaged Rocket Fuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_RocketFuel.ResourceSink_RocketFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_NeuralQuantumProcessor_C,Neural-Quantum Processor,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_NeuralQuantumProcessor.ResourceSink_NeuralQuantumProcessor_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_IonizedFuel_C,Ionized Fuel,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_IonizedFuel.Research_Sulfur_IonizedFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_IonizedFuel_C,Packaged Ionized Fuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_IonizedFuel.ResourceSink_IonizedFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_FicsiteTrigon_C,Ficsite Trigon,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier9/ResourceSink_FicsiteTrigon.ResourceSink_FicsiteTrigon_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PressureConversionCube_C,Pressure Conversion Cube,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_PressureConversionCube.ResourceSink_PressureConversionCube_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-2-1_C,Advanced Aluminum Production 2,EST_Custom,8,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-2-1.Schematic_8-2-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-2_C,Advanced Aluminum Production,EST_Milestone,8,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-2.Schematic_8-2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_FusedModularFrame_C,Fused Modular Frame,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_FusedModularFrame.ResourceSink_FusedModularFrame_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_EmptyFluidTank_C,Empty Fluid Tank,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_EmptyFluidTank.ResourceSink_EmptyFluidTank_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-1_C,Nuclear Power,EST_Milestone,8,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-1.Schematic_8-1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_ElectromagneticControlRod_C,Electromagnetic Control Rod,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_ElectromagneticControlRod.ResourceSink_ElectromagneticControlRod_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CopperPowder_C,Copper Powder,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_CopperPowder.ResourceSink_CopperPowder_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CoolingSystem_C,Cooling System,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier8/ResourceSink_CoolingSystem.ResourceSink_CoolingSystem_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_8-4_C,Leading-Edge Production,EST_Milestone,8,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_8-4.Schematic_8-4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_TurboMotor_C,Turbo Motor,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_TurboMotor.ResourceSink_TurboMotor_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-4_C,Aeronautical Engineering,EST_Milestone,8,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-4.Schematic_7-4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SuperComputer_C,Supercomputer,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_SuperComputer.ResourceSink_SuperComputer_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-1-1_C,Bauxite Refinement 2,EST_Custom,7,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-1-1.Schematic_7-1-1_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_7-1_C,Bauxite Refinement,EST_Milestone,7,600.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_7-1.Schematic_7-1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Silica_C,Silica,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_Silica.ResourceSink_Silica_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Quartz_3_3_C,Discontinued - Radio Control Unit,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Quartz_RS/Research_Quartz_3_3.Research_Quartz_3_3_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_RadioControlUnit_C,Radio Control Unit,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_RadioControlUnit.ResourceSink_RadioControlUnit_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_HeatSink_C,Heat Sink,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_HeatSink.ResourceSink_HeatSink_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Battery_C,Battery,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_Battery.ResourceSink_Battery_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_AluminumCasing_C,Aluminum Casing,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_AluminumCasing.ResourceSink_AluminumCasing_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_AlcladSheet_C,Alclad Aluminum Sheet,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier7/ResourceSink_AlcladSheet.ResourceSink_AlcladSheet_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PolymerResin_C,Polymer Resin,EST_Custom,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_PolymerResin.ResourceSink_PolymerResin_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-4-1_C,Alternative Fluid Transport 2,EST_Custom,5,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-4-1.Schematic_5-4-1_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_0_C,Sulfur,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_0.Research_Sulfur_0_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Alternate_EnrichedCoal_C,Alternate: Compacted Coal,EST_Custom,4,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Alternate/Parts/Schematic_Alternate_EnrichedCoal.Schematic_Alternate_EnrichedCoal_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_Alternate_TurboFuel_C,Alternate: Turbofuel,EST_Custom,6,0.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Alternate/Parts/Schematic_Alternate_TurboFuel.Schematic_Alternate_TurboFuel_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_TurboFuel_C,Turbofuel,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_TurboFuel.Research_Sulfur_TurboFuel_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-4_C,Fluid Packaging,EST_Milestone,5,300.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-4.Schematic_5-4_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PackagedTurboFuel_C,Packaged Turbofuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_PackagedTurboFuel.ResourceSink_PackagedTurboFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PackagedFuel_C,Packaged Fuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_PackagedFuel.ResourceSink_PackagedFuel_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PackagedBiofuel_C,Packaged Liquid Biofuel,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_PackagedBiofuel.ResourceSink_PackagedBiofuel_C,docs_a81d250e96aa,local_game_docs_en_us
Schematic_5-2_C,Industrial Manufacturing,EST_Milestone,6,900.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Progression/Schematic_5-2.Schematic_5-2_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_HeavyModularFrame_C,Heavy Modular Frame,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_HeavyModularFrame.ResourceSink_HeavyModularFrame_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Computer_C,Computer,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier6/ResourceSink_Computer.ResourceSink_Computer_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_3_C,Smokeless Powder,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_3.Research_Sulfur_3_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SmokelessPowder_C,Smokeless Powder,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_SmokelessPowder.ResourceSink_SmokelessPowder_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Rubber_C,Rubber,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_Rubber.ResourceSink_Rubber_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Plastic_C,Plastic,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_Plastic.ResourceSink_Plastic_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_PetroleumCoke_C,Petroleum Coke,EST_Custom,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_PetroleumCoke.ResourceSink_PetroleumCoke_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Motor_C,Motor,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_Motor.ResourceSink_Motor_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Caterium_5_C,High-Speed Connector,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Caterium_RS/Research_Caterium_5.Research_Caterium_5_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_HighSpeedConnector_C,High-Speed Connector,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_HighSpeedConnector.ResourceSink_HighSpeedConnector_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_EmptyCanister_C,Empty Canister,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_EmptyCanister.ResourceSink_EmptyCanister_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CrystalOscillator_C,Crystal Oscillator,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_CrystalOscillator.ResourceSink_CrystalOscillator_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CircuitBoard_C,Circuit Board,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier5/ResourceSink_CircuitBoard.ResourceSink_CircuitBoard_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_Stator_C,Stator,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier4/ResourceSink_Stator.ResourceSink_Stator_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_EncasedIndustrialBeam_C,Encased Industrial Beam,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier4/ResourceSink_EncasedIndustrialBeam.ResourceSink_EncasedIndustrialBeam_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_CompactedCoal_C,Compacted Coal,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_compactedCoal.Research_Sulfur_CompactedCoal_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_CompactedCoal_C,Compacted Coal,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier4/ResourceSink_CompactedCoal.ResourceSink_CompactedCoal_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SteelPipe_C,Steel Pipe,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier3/ResourceSink_SteelPipe.ResourceSink_SteelPipe_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_SteelBeam_C,Steel Beam,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier3/ResourceSink_SteelBeam.ResourceSink_SteelBeam_C,docs_a81d250e96aa,local_game_docs_en_us
Research_Sulfur_1_C,Black Powder,EST_MAM,3,3.000000,False,False,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/Research/Sulfur_RS/Research_Sulfur_1.Research_Sulfur_1_C,docs_a81d250e96aa,local_game_docs_en_us
ResourceSink_BlackPowder_C,Black Powder,EST_ResourceSink,1,0.000000,False,True,IIB_PublicBuilds,BlueprintGeneratedClass /Game/FactoryGame/Schematics/ResourceSink/Parts/Tier3/ResourceSink_BlackPowder.ResourceSink_BlackPowder_C,docs_a81d250e96aa,local_game_docs_en_us
