recipe_id,direction,item_id,item_name,amount,amount_raw,unit,game_build_id
Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddleOutCorner_PolishedConcrete_4x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Ficsit_4x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Ficsit_4x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Ficsit_4x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Grip_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Grip_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_Grip_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_PolishedConcrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_PolishedConcrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeMiddle_PolishedConcrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeOutCorner_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeOutCorner_ConcretePolished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeOutCorner_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipeOutCorner_Grip_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_ConcretePolished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_QuarterPipe_Grip_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RadarTower_C,input,Desc_Cable_C,Cable,100.0,100,items,docs_a81d250e96aa
Recipe_RadarTower_C,input,Desc_Computer_C,Computer,10.0,10,items,docs_a81d250e96aa
Recipe_RadarTower_C,input,Desc_CrystalOscillator_C,Crystal Oscillator,25.0,25,items,docs_a81d250e96aa
Recipe_RadarTower_C,input,Desc_ModularFrameHeavy_C,Heavy Modular Frame,20.0,20,items,docs_a81d250e96aa
Recipe_Railing_01_C,input,Desc_IronRod_C,Iron Rod,2.0,2,items,docs_a81d250e96aa
Recipe_RailroadBlockSignal_C,input,Desc_Computer_C,Computer,1.0,1,items,docs_a81d250e96aa
Recipe_RailroadBlockSignal_C,input,Desc_SteelPipe_C,Steel Pipe,2.0,2,items,docs_a81d250e96aa
Recipe_RailroadEndStop_C,input,Desc_Cement_C,Concrete,20.0,20,items,docs_a81d250e96aa
Recipe_RailroadEndStop_C,input,Desc_SteelPipe_C,Steel Pipe,2.0,2,items,docs_a81d250e96aa
Recipe_RailroadEndStop_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,5.0,5,items,docs_a81d250e96aa
Recipe_RailroadPathSignal_C,input,Desc_Computer_C,Computer,1.0,1,items,docs_a81d250e96aa
Recipe_RailroadPathSignal_C,input,Desc_SteelPipe_C,Steel Pipe,2.0,2,items,docs_a81d250e96aa
Recipe_RailroadTrack_C,input,Desc_SteelPipe_C,Steel Pipe,1.0,1,items,docs_a81d250e96aa
Recipe_RailroadTrack_C,input,Desc_SteelPlate_C,Steel Beam,1.0,1,items,docs_a81d250e96aa
Recipe_RampDouble_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Metal_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Metal_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Metal_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Polished_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Polished_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampDouble_Polished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x1_Corner_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x1_Corner_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x2_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x2_Corner_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x2_Corner_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x4_Corner_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_RampInverted_8x4_Corner_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_8x1_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_8x2_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_8x4_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_8x4_Inverted_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_8x8x8_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x1_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x1_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x2_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x2_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x4_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Diagonal_8x4_02_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Metal_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Metal_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Metal_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Polished_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Polished_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_DownCorner_Polished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Frame_01_C,input,Desc_SteelPlate_C,Steel Beam,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Frame_Inverted_01_C,input,Desc_SteelPlate_C,Steel Beam,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Metal_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Metal_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Metal_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Polished_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Polished_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_Polished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Metal_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Metal_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Metal_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Polished_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Polished_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Ramp_UpCorner_Polished_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_ResourceSinkShop_C,input,Desc_Cable_C,Cable,10.0,10,items,docs_a81d250e96aa
Recipe_ResourceSinkShop_C,input,Desc_IronPlate_C,Iron Plate,10.0,10,items,docs_a81d250e96aa
Recipe_ResourceSinkShop_C,input,Desc_IronScrew_C,Screws,200.0,200,items,docs_a81d250e96aa
Recipe_ResourceSink_C,input,Desc_Cable_C,Cable,30.0,30,items,docs_a81d250e96aa
Recipe_ResourceSink_C,input,Desc_Cement_C,Concrete,45.0,45,items,docs_a81d250e96aa
Recipe_ResourceSink_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,15.0,15,items,docs_a81d250e96aa
Recipe_Roof_A_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_A_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_A_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_A_04_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_InCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_InCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_InCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_OutCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_OutCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Metal_OutCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_04_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_InCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_InCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_InCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_OutCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_OutCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Orange_OutCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_04_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_InCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_InCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_InCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_OutCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_OutCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Tar_OutCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_04_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_InCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_InCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_InCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_OutCorner_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_OutCorner_02_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Roof_Window_OutCorner_03_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_SmelterBasicMk1_C,input,Desc_IronRod_C,Iron Rod,5.0,5,items,docs_a81d250e96aa
Recipe_SmelterBasicMk1_C,input,Desc_Wire_C,Wire,8.0,8,items,docs_a81d250e96aa
Recipe_SmelterMk1_C,input,Desc_Cement_C,Concrete,20.0,20,items,docs_a81d250e96aa
Recipe_SmelterMk1_C,input,Desc_ModularFrame_C,Modular Frame,10.0,10,items,docs_a81d250e96aa
Recipe_SmelterMk1_C,input,Desc_Rotor_C,Rotor,10.0,10,items,docs_a81d250e96aa
Recipe_SnowCannon_C,input,Desc_Snow_C,FICSMAS Actual Snow,100.0,100,items,docs_a81d250e96aa
Recipe_SnowCannon_C,input,Desc_XmasBall3_C,Copper FICSMAS Ornament,20.0,20,items,docs_a81d250e96aa
Recipe_SnowCannon_C,input,Desc_XmasBow_C,FICSMAS Bow,10.0,10,items,docs_a81d250e96aa
Recipe_SnowDispenser_C,input,Desc_CandyCane_C,Candy Cane,10.0,10,items,docs_a81d250e96aa
Recipe_SnowDispenser_C,input,Desc_Snow_C,FICSMAS Actual Snow,100.0,100,items,docs_a81d250e96aa
Recipe_SnowDispenser_C,input,Desc_XmasBall4_C,Iron FICSMAS Ornament,20.0,20,items,docs_a81d250e96aa
Recipe_Snowman_C,input,Desc_CandyCane_C,Candy Cane,3.0,3,items,docs_a81d250e96aa
Recipe_Snowman_C,input,Desc_Snow_C,FICSMAS Actual Snow,50.0,50,items,docs_a81d250e96aa
Recipe_Snowman_C,input,Desc_XmasBall1_C,Red FICSMAS Ornament,3.0,3,items,docs_a81d250e96aa
Recipe_Snowman_C,input,Desc_XmasBall2_C,Blue FICSMAS Ornament,2.0,2,items,docs_a81d250e96aa
Recipe_Snowman_C,input,Desc_XmasBow_C,FICSMAS Bow,1.0,1,items,docs_a81d250e96aa
Recipe_StackableShelf_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_StackableShelf_C,input,Desc_IronRod_C,Iron Rod,1.0,1,items,docs_a81d250e96aa
Recipe_Stair_Asphalt_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_Asphalt_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_Asphalt_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_Concrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_Concrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_Concrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_FicsitSet_8x1_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_FicsitSet_8x2_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_FicsitSet_8x4_01_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_GripMetal_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_GripMetal_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_GripMetal_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_PolishedConcrete_8x1_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_PolishedConcrete_8x2_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stair_PolishedConcrete_8x4_C,input,Desc_Cement_C,Concrete,5.0,5,items,docs_a81d250e96aa
Recipe_Stairs_Left_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Stairs_Left_01_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_Stairs_Right_01_C,input,Desc_Cement_C,Concrete,3.0,3,items,docs_a81d250e96aa
Recipe_Stairs_Right_01_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Huge_C,input,Desc_CopperSheet_C,Copper Sheet,20.0,20,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Huge_C,input,Desc_CrystalOscillator_C,Crystal Oscillator,5.0,5,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Huge_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,12.0,12,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Large_C,input,Desc_CopperSheet_C,Copper Sheet,4.0,4,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Large_C,input,Desc_CrystalOscillator_C,Crystal Oscillator,1.0,1,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Large_C,input,Desc_SteelPlateReinforced_C,Encased Industrial Beam,3.0,3,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Medium_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,2.0,2,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Medium_C,input,Desc_QuartzCrystal_C,Quartz Crystal,5.0,5,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Portrait_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,4.0,4,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Portrait_C,input,Desc_QuartzCrystal_C,Quartz Crystal,10.0,10,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_SmallVeryWide_C,input,Desc_IronPlate_C,Iron Plate,4.0,4,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_SmallVeryWide_C,input,Desc_QuartzCrystal_C,Quartz Crystal,4.0,4,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_SmallWide_C,input,Desc_IronPlate_C,Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_SmallWide_C,input,Desc_QuartzCrystal_C,Quartz Crystal,3.0,3,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Small_C,input,Desc_IronPlate_C,Iron Plate,2.0,2,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Small_C,input,Desc_QuartzCrystal_C,Quartz Crystal,2.0,2,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,3.0,3,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_C,input,Desc_QuartzCrystal_C,Quartz Crystal,10.0,10,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_Small_C,input,Desc_IronPlateReinforced_C,Reinforced Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_Small_C,input,Desc_QuartzCrystal_C,Quartz Crystal,5.0,5,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_Tiny_C,input,Desc_IronPlate_C,Iron Plate,1.0,1,items,docs_a81d250e96aa
Recipe_StandaloneWidgetSign_Square_Tiny_C,input,Desc_QuartzCrystal_C,Quartz Crystal,1.0,1,items,docs_a81d250e96aa
Recipe_SteelWall_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_8x4_Gate_01_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_8x4_Window_01_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_8x4_Window_02_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_8x4_Window_03_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_8x4_Window_04_C,input,Desc_Silica_C,Silica,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_FlipTris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_FlipTris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_FlipTris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_FlipTris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_Tris_8x1_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_Tris_8x2_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_Tris_8x4_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
Recipe_SteelWall_Tris_8x8_C,input,Desc_Cement_C,Concrete,2.0,2,items,docs_a81d250e96aa
