socket_id,source_object_id,source_class,source_kind,east_m,north_m,elevation_m,core_socket_id,source_game_build,source_sha256
BP_ResourceNode154,Persistent_Level:PersistentLevel.BP_ResourceNode154,BP_ResourceNode_C,resource_node,1821.157031,-1883.966562,-56.400957,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode155,Persistent_Level:PersistentLevel.BP_ResourceNode155,BP_ResourceNode_C,resource_node,1847.826875,-1910.901094,-57.322104,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode156,Persistent_Level:PersistentLevel.BP_ResourceNode156,BP_ResourceNode_C,resource_node,-2813.45625,719.996719,-12.009078,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode157,Persistent_Level:PersistentLevel.BP_ResourceNode157,BP_ResourceNode_C,resource_node,-2687.878125,790.951797,-2.923713,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode158,Persistent_Level:PersistentLevel.BP_ResourceNode158,BP_ResourceNode_C,resource_node,-1290.154375,395.410352,28.981501,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode159,Persistent_Level:PersistentLevel.BP_ResourceNode159,BP_ResourceNode_C,resource_node,-1663.5725,1296.275625,16.002267,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode16,Persistent_Level:PersistentLevel.BP_ResourceNode16,BP_ResourceNode_C,resource_node,-436.121406,1903.163594,22.910378,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode160,Persistent_Level:PersistentLevel.BP_ResourceNode160,BP_ResourceNode_C,resource_node,-2500.803125,1263.627031,38.376011,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode161,Persistent_Level:PersistentLevel.BP_ResourceNode161,BP_ResourceNode_C,resource_node,-2520.326094,1250.011406,38.476011,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode162_5199,Persistent_Level:PersistentLevel.BP_ResourceNode162_5199,BP_ResourceNode_C,resource_node,-1633.54125,1920.966562,107.613301,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode163,Persistent_Level:PersistentLevel.BP_ResourceNode163,BP_ResourceNode_C,resource_node,-2216.966875,1047.360078,41.057002,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode164,Persistent_Level:PersistentLevel.BP_ResourceNode164,BP_ResourceNode_C,resource_node,-2614.956562,1164.925938,43.025884,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode165,Persistent_Level:PersistentLevel.BP_ResourceNode165,BP_ResourceNode_C,resource_node,-2817.614062,1347.044688,19.980149,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode166,Persistent_Level:PersistentLevel.BP_ResourceNode166,BP_ResourceNode_C,resource_node,-2061.726719,1416.886406,48.59957,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode167,Persistent_Level:PersistentLevel.BP_ResourceNode167,BP_ResourceNode_C,resource_node,-1869.022969,1183.398281,7.06,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode168,Persistent_Level:PersistentLevel.BP_ResourceNode168,BP_ResourceNode_C,resource_node,-1879.326562,1146.241875,7.06,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode169_UAID_40B076DF2F7939DE01_2083925623,Persistent_Level:PersistentLevel.BP_ResourceNode169_UAID_40B076DF2F7939DE01_2083925623,BP_ResourceNode_C,resource_node,1141.800246,169.999851,140.214461,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode170_363,Persistent_Level:PersistentLevel.BP_ResourceNode170_363,BP_ResourceNode_C,resource_node,-411.223242,726.311328,232.122148,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode172,Persistent_Level:PersistentLevel.BP_ResourceNode172,BP_ResourceNode_C,resource_node,-240.656719,-2698.580938,-133.537686,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode172_UAID_40B076DF2F79DFD901_1471130569,Persistent_Level:PersistentLevel.BP_ResourceNode172_UAID_40B076DF2F79DFD901_1471130569,BP_ResourceNode_C,resource_node,807.303352,-2048.119164,57.224128,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode173,Persistent_Level:PersistentLevel.BP_ResourceNode173,BP_ResourceNode_C,resource_node,2642.4025,1628.992031,33.316553,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode174,Persistent_Level:PersistentLevel.BP_ResourceNode174,BP_ResourceNode_C,resource_node,-2274.107812,1188.622109,39.316011,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode175,Persistent_Level:PersistentLevel.BP_ResourceNode175,BP_ResourceNode_C,resource_node,-2308.528281,1151.244922,39.176011,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode176_UAID_40B076DF2F793BDF01_1694110039,Persistent_Level:PersistentLevel.BP_ResourceNode176_UAID_40B076DF2F793BDF01_1694110039,BP_ResourceNode_C,resource_node,-1533.872233,-822.524432,203.302352,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode177,Persistent_Level:PersistentLevel.BP_ResourceNode177,BP_ResourceNode_C,resource_node,346.55,-2843.03,9.05,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode178,Persistent_Level:PersistentLevel.BP_ResourceNode178,BP_ResourceNode_C,resource_node,1861.643906,-770.699609,11.381641,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode179,Persistent_Level:PersistentLevel.BP_ResourceNode179,BP_ResourceNode_C,resource_node,2255.0375,-557.725391,-13.039816,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode180,Persistent_Level:PersistentLevel.BP_ResourceNode180,BP_ResourceNode_C,resource_node,2858.6075,1276.650938,38.758503,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode181,Persistent_Level:PersistentLevel.BP_ResourceNode181,BP_ResourceNode_C,resource_node,2373.545781,1649.364219,26.360129,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode182,Persistent_Level:PersistentLevel.BP_ResourceNode182,BP_ResourceNode_C,resource_node,2445.912049,1909.029199,18.325978,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode184,Persistent_Level:PersistentLevel.BP_ResourceNode184,BP_ResourceNode_C,resource_node,3112.298125,1287.050391,46.694893,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode185,Persistent_Level:PersistentLevel.BP_ResourceNode185,BP_ResourceNode_C,resource_node,2528.745156,1616.934531,34.527375,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode186,Persistent_Level:PersistentLevel.BP_ResourceNode186,BP_ResourceNode_C,resource_node,2958.955312,2728.765,12.374618,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode187_0,Persistent_Level:PersistentLevel.BP_ResourceNode187_0,BP_ResourceNode_C,resource_node,2254.063125,2370.566562,10.432284,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode188,Persistent_Level:PersistentLevel.BP_ResourceNode188,BP_ResourceNode_C,resource_node,2564.01875,1843.554062,35.193257,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode189,Persistent_Level:PersistentLevel.BP_ResourceNode189,BP_ResourceNode_C,resource_node,3086.520312,1006.580625,63.782046,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode190,Persistent_Level:PersistentLevel.BP_ResourceNode190,BP_ResourceNode_C,resource_node,3116.226562,698.112188,56.202656,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode191,Persistent_Level:PersistentLevel.BP_ResourceNode191,BP_ResourceNode_C,resource_node,2991.22,855.12,59.36,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode192_0,Persistent_Level:PersistentLevel.BP_ResourceNode192_0,BP_ResourceNode_C,resource_node,2703.168438,2115.968906,30.51478,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode193,Persistent_Level:PersistentLevel.BP_ResourceNode193,BP_ResourceNode_C,resource_node,3830.459062,925.491953,2.071356,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode194,Persistent_Level:PersistentLevel.BP_ResourceNode194,BP_ResourceNode_C,resource_node,2973.975312,964.374609,60.214302,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode195,Persistent_Level:PersistentLevel.BP_ResourceNode195,BP_ResourceNode_C,resource_node,2775.910625,941.194375,55.357656,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode196,Persistent_Level:PersistentLevel.BP_ResourceNode196,BP_ResourceNode_C,resource_node,2552.496094,916.596484,55.238574,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode197,Persistent_Level:PersistentLevel.BP_ResourceNode197,BP_ResourceNode_C,resource_node,3559.97625,663.865,-3.962574,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode198,Persistent_Level:PersistentLevel.BP_ResourceNode198,BP_ResourceNode_C,resource_node,2685.243125,1169.441016,42.068032,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode199,Persistent_Level:PersistentLevel.BP_ResourceNode199,BP_ResourceNode_C,resource_node,2668.807188,1207.146016,40.840034,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode200,Persistent_Level:PersistentLevel.BP_ResourceNode200,BP_ResourceNode_C,resource_node,2839.68625,1215.983438,44.522676,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode201,Persistent_Level:PersistentLevel.BP_ResourceNode201,BP_ResourceNode_C,resource_node,3472.277812,584.908086,-7.489642,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode202,Persistent_Level:PersistentLevel.BP_ResourceNode202,BP_ResourceNode_C,resource_node,2334.465625,2479.350312,10.569971,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode203,Persistent_Level:PersistentLevel.BP_ResourceNode203,BP_ResourceNode_C,resource_node,3194.640625,1580.983281,38.645659,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode204_0,Persistent_Level:PersistentLevel.BP_ResourceNode204_0,BP_ResourceNode_C,resource_node,3304.330312,1423.997344,39.658975,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode205,Persistent_Level:PersistentLevel.BP_ResourceNode205,BP_ResourceNode_C,resource_node,3130.101875,1338.416094,48.615474,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode206,Persistent_Level:PersistentLevel.BP_ResourceNode206,BP_ResourceNode_C,resource_node,3393.001875,1833.544219,44.770479,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode207,Persistent_Level:PersistentLevel.BP_ResourceNode207,BP_ResourceNode_C,resource_node,2737.295312,1481.729062,40.827124,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode208,Persistent_Level:PersistentLevel.BP_ResourceNode208,BP_ResourceNode_C,resource_node,3382.07625,1775.641406,49.592178,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode209,Persistent_Level:PersistentLevel.BP_ResourceNode209,BP_ResourceNode_C,resource_node,3723.736875,1534.208906,40.059695,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode20_3137,Persistent_Level:PersistentLevel.BP_ResourceNode20_3137,BP_ResourceNode_C,resource_node,-2803.059688,1813.629688,3.381084,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode20_UAID_04D9F5D42711A7C902_1245462149,Persistent_Level:PersistentLevel.BP_ResourceNode20_UAID_04D9F5D42711A7C902_1245462149,BP_ResourceNode_C,resource_node,-2789.059688,1863.629688,3.381084,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode210,Persistent_Level:PersistentLevel.BP_ResourceNode210,BP_ResourceNode_C,resource_node,3485.256562,1237.507578,42.8354,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode211,Persistent_Level:PersistentLevel.BP_ResourceNode211,BP_ResourceNode_C,resource_node,3489.394688,1855.844375,42.3577,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode212,Persistent_Level:PersistentLevel.BP_ResourceNode212,BP_ResourceNode_C,resource_node,3294.095938,1860.144531,37.408823,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode213,Persistent_Level:PersistentLevel.BP_ResourceNode213,BP_ResourceNode_C,resource_node,3554.617188,1498.080781,42.145044,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode214,Persistent_Level:PersistentLevel.BP_ResourceNode214,BP_ResourceNode_C,resource_node,3269.470625,2095.864375,36.877656,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode215,Persistent_Level:PersistentLevel.BP_ResourceNode215,BP_ResourceNode_C,resource_node,2877.677812,2748.86125,12.424907,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode216,Persistent_Level:PersistentLevel.BP_ResourceNode216,BP_ResourceNode_C,resource_node,3428.062812,1147.281016,60.203867,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode217,Persistent_Level:PersistentLevel.BP_ResourceNode217,BP_ResourceNode_C,resource_node,2782.663125,2107.718594,32.219482,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode218,Persistent_Level:PersistentLevel.BP_ResourceNode218,BP_ResourceNode_C,resource_node,2987.339375,1992.927188,27.094597,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode219,Persistent_Level:PersistentLevel.BP_ResourceNode219,BP_ResourceNode_C,resource_node,2826.893125,1793.050156,42.123584,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode220,Persistent_Level:PersistentLevel.BP_ResourceNode220,BP_ResourceNode_C,resource_node,3853.026562,1899.279062,42.807554,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode221,Persistent_Level:PersistentLevel.BP_ResourceNode221,BP_ResourceNode_C,resource_node,3117.988438,2153.434375,24.368999,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode222,Persistent_Level:PersistentLevel.BP_ResourceNode222,BP_ResourceNode_C,resource_node,3145.980938,1967.734375,39.056873,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode223,Persistent_Level:PersistentLevel.BP_ResourceNode223,BP_ResourceNode_C,resource_node,2766.735625,1950.998125,28.987397,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode224,Persistent_Level:PersistentLevel.BP_ResourceNode224,BP_ResourceNode_C,resource_node,3598.85,2004.69,41.1,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode225,Persistent_Level:PersistentLevel.BP_ResourceNode225,BP_ResourceNode_C,resource_node,3911.180312,2087.029531,49.981597,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode226,Persistent_Level:PersistentLevel.BP_ResourceNode226,BP_ResourceNode_C,resource_node,3387.61,2057.18,42.25,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode227,Persistent_Level:PersistentLevel.BP_ResourceNode227,BP_ResourceNode_C,resource_node,3489.08,1633.503906,42.380327,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode228,Persistent_Level:PersistentLevel.BP_ResourceNode228,BP_ResourceNode_C,resource_node,3707.13,2219.71,42.25,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode229,Persistent_Level:PersistentLevel.BP_ResourceNode229,BP_ResourceNode_C,resource_node,3859.53,2543.6475,34.200154,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode230,Persistent_Level:PersistentLevel.BP_ResourceNode230,BP_ResourceNode_C,resource_node,2801.379375,2610.967031,18.597014,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode231,Persistent_Level:PersistentLevel.BP_ResourceNode231,BP_ResourceNode_C,resource_node,3056.599688,3013.055938,12.326881,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode232,Persistent_Level:PersistentLevel.BP_ResourceNode232,BP_ResourceNode_C,resource_node,3085.977812,2960.791875,12.56873,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode233,Persistent_Level:PersistentLevel.BP_ResourceNode233,BP_ResourceNode_C,resource_node,3748.746875,2599.030781,32.317561,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode234,Persistent_Level:PersistentLevel.BP_ResourceNode234,BP_ResourceNode_C,resource_node,3551.155,1229.699297,50.036367,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode235,Persistent_Level:PersistentLevel.BP_ResourceNode235,BP_ResourceNode_C,resource_node,3808.13625,1698.6775,41.870166,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode236,Persistent_Level:PersistentLevel.BP_ResourceNode236,BP_ResourceNode_C,resource_node,3777.380625,2542.256406,33.471306,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode237,Persistent_Level:PersistentLevel.BP_ResourceNode237,BP_ResourceNode_C,resource_node,3816.663125,2682.899375,34.859717,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode238,Persistent_Level:PersistentLevel.BP_ResourceNode238,BP_ResourceNode_C,resource_node,3048.396562,1729.079062,38.010608,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode239,Persistent_Level:PersistentLevel.BP_ResourceNode239,BP_ResourceNode_C,resource_node,2975.758125,1501.86375,39.729917,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode23_96,Persistent_Level:PersistentLevel.BP_ResourceNode23_96,BP_ResourceNode_C,resource_node,571.441172,1913.004375,-17.449279,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode240,Persistent_Level:PersistentLevel.BP_ResourceNode240,BP_ResourceNode_C,resource_node,4065.63875,2068.100469,-15.394596,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode241,Persistent_Level:PersistentLevel.BP_ResourceNode241,BP_ResourceNode_C,resource_node,1725.593281,2855.169062,215.912305,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode241_UAID_40B076DF2F7947D301_1723440520,Persistent_Level:PersistentLevel.BP_ResourceNode241_UAID_40B076DF2F7947D301_1723440520,BP_ResourceNode_C,resource_node,2728.323743,2618.656911,10.876808,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode24_97,Persistent_Level:PersistentLevel.BP_ResourceNode24_97,BP_ResourceNode_C,resource_node,153.574502,1976.722188,-16.064982,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode25_98,Persistent_Level:PersistentLevel.BP_ResourceNode25_98,BP_ResourceNode_C,resource_node,299.91334,1868.496562,-16.892555,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode26_99,Persistent_Level:PersistentLevel.BP_ResourceNode26_99,BP_ResourceNode_C,resource_node,444.958086,2289.500312,-17.43504,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode27_100,Persistent_Level:PersistentLevel.BP_ResourceNode27_100,BP_ResourceNode_C,resource_node,121.62998,2253.482969,-17.441844,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode28_101,Persistent_Level:PersistentLevel.BP_ResourceNode28_101,BP_ResourceNode_C,resource_node,-357.258242,2095.210938,-17.085834,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode29_102,Persistent_Level:PersistentLevel.BP_ResourceNode29_102,BP_ResourceNode_C,resource_node,524.710117,2014.647188,-16.587415,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode30_103,Persistent_Level:PersistentLevel.BP_ResourceNode30_103,BP_ResourceNode_C,resource_node,1484.775781,1938.694219,-16.030947,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode31_104,Persistent_Level:PersistentLevel.BP_ResourceNode31_104,BP_ResourceNode_C,resource_node,1477.693594,2129.123438,-14.293394,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode32_105,Persistent_Level:PersistentLevel.BP_ResourceNode32_105,BP_ResourceNode_C,resource_node,1464.519219,2226.3825,-15.808369,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode35,Persistent_Level:PersistentLevel.BP_ResourceNode35,BP_ResourceNode_C,resource_node,2566.116562,1979.785625,35.614651,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode36,Persistent_Level:PersistentLevel.BP_ResourceNode36,BP_ResourceNode_C,resource_node,2410.906875,2397.879531,10.483445,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode37_178,Persistent_Level:PersistentLevel.BP_ResourceNode37_178,BP_ResourceNode_C,resource_node,1771.975469,865.168516,24.59135,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode38_902,Persistent_Level:PersistentLevel.BP_ResourceNode38_902,BP_ResourceNode_C,resource_node,1679.041094,1163.730781,24.266404,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode39,Persistent_Level:PersistentLevel.BP_ResourceNode39,BP_ResourceNode_C,resource_node,1817.237031,1162.803047,21.500312,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode40,Persistent_Level:PersistentLevel.BP_ResourceNode40,BP_ResourceNode_C,resource_node,1780.619062,1205.036328,22.507485,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode41_1099,Persistent_Level:PersistentLevel.BP_ResourceNode41_1099,BP_ResourceNode_C,resource_node,1073.682109,432.394922,147.744326,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode426,Persistent_Level:PersistentLevel.BP_ResourceNode426,BP_ResourceNode_C,resource_node,680.753359,810.010859,99.441514,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode427,Persistent_Level:PersistentLevel.BP_ResourceNode427,BP_ResourceNode_C,resource_node,708.652656,781.258203,104.516494,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode42_1294,Persistent_Level:PersistentLevel.BP_ResourceNode42_1294,BP_ResourceNode_C,resource_node,638.232734,-83.768037,140.126592,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
BP_ResourceNode43,Persistent_Level:PersistentLevel.BP_ResourceNode43,BP_ResourceNode_C,resource_node,825.587656,2196.090312,89.290693,,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
